1.000000000000000000e+03,1.100000000000000000e+03,1.200000000000000000e+03,1.300000000000000000e+03,1.400000000000000000e+03,1.500000000000000000e+03
1.399978085976361530e+00,1.370984456976851007e+00,1.337848880977410504e+00,1.317139145977759718e+00,1.286764867978273053e+00,1.255009940978809357e+00
1.013386007965838970e-01,9.730162930998829951e-02,1.040984036680205616e-01,7.933353247321074664e-02,8.483539557927208263e-02,6.829099585358031077e-02
1.000000000000000000e+03,1.100000000000000000e+03,1.200000000000000000e+03,1.300000000000000000e+03,1.400000000000000000e+03,1.500000000000000000e+03
1.165267755980324393e+00,1.140416073980744072e+00,1.129370881980930719e+00,1.104519199981350175e+00,1.075525570981839651e+00,1.041009345982422563e+00
7.265266812524777407e-02,6.406540411582918593e-02,6.605642426127186773e-02,5.207067880229319934e-02,7.197946125214546575e-02,5.509805755231070995e-02
1.000000000000000000e+03,1.100000000000000000e+03,1.200000000000000000e+03,1.300000000000000000e+03,1.400000000000000000e+03,1.500000000000000000e+03
1.133512828980860920e+00,1.134893477980837506e+00,1.111422444981233770e+00,1.061719080982072905e+00,9.871640349833317174e-01,9.222735319844274082e-01
5.480113928244331051e-02,6.938334477403987344e-02,6.231486195529662570e-02,6.679300109951046005e-02,6.416869776120587288e-02,3.938919420755158940e-02
